Nbr_chambre,Surface,Code_postal,Date_achat,Prix
5,298.17783467983764,H1X 8L7,2017/5/6,409256.68615550094
5,297.975741612,H2Q 5F2,2018/10/27,408513.80385560216
3,295.830019437053,H8Q 8G1,2020/9/5,397193.97124749614
4,299.3814102861468,H6M 1A1,2018/4/18,402546.24234438286
3,300.5155974997901,H0K 9Y7,2020/11/25,394519.175355612
3,298.83275980639877,H8N 5Y4,2018/2/12,410243.587607813
5,303.94216112484145,H0Y 0R6,2018/1/2,399805.73810252344
3,296.97579821039005,H6A 7V3,2020/11/19,399335.43265279994
5,301.7610618046507,H5B 2Z1,2019/7/17,392335.08765485464
5,298.7002768080334,H2J 9S9,2018/9/7,390906.4836930569
4,302.36224391894154,H6E 4K3,2020/11/20,380674.6590780911
3,301.12053239321176,H5K 4B2,2017/7/22,442321.480713599
4,300.60994753722105,H0Q 0T5,2019/8/27,430014.77902685286
5,293.4262328353065,H6Q 7I1,2017/3/2,395726.5324874579
4,300.5867177553786,H7A 1N2,2017/3/5,372014.9365487162
3,297.6611418695535,H9P 4N7,2019/2/22,370220.27134238277
4,298.15079942627654,H9J 7X1,2019/4/2,388083.25103546167
3,298.073425083007,H4P 9B7,2017/2/14,391347.4797897491
3,308.2881955975433,H5Q 2C1,2018/4/14,410040.91705902125
4,299.0561649615158,H1J 2V0,2018/7/26,411041.7118348267
3,300.00944672622785,H4O 5Y9,2017/4/19,401865.8528297414
4,298.1953563717889,H5C 2I2,2019/7/16,402236.9237565382
4,303.9906305155579,H5N 6I6,2019/11/13,445777.94145673746
5,297.0458883918445,H9C 8E6,2017/1/17,381319.5741001356
3,299.3198807490029,H0E 2P6,2018/11/4,388989.08222271485
3,296.02816297879605,H4W 7M2,2020/7/24,396915.29949750693
3,298.24618893478834,H7I 3F0,2020/11/7,411301.51940047607
3,296.66053900834555,H6U 0D9,2017/10/16,355987.00005172903
3,295.5475934459018,H8C 0F9,2019/6/21,410544.31276601896
3,295.90938863128,H9M 5R6,2017/10/25,394648.6691209263
5,300.6504166684648,H7H 0H6,2018/3/8,392948.7829555463
3,301.6318380746752,H2V 9O1,2017/7/6,393436.19523866207
4,299.86726866789417,H8P 4O2,2020/9/14,424434.94096239883
4,298.8243215457541,H1K 6B3,2017/9/7,406863.01489114336
5,302.17132062458626,H7C 0M0,2020/7/3,379459.3541349316
4,299.44026233544656,H9G 5R1,2020/6/4,402853.4479186724
3,302.6233288037797,H6P 0W6,2017/3/6,385509.39818900125
5,300.8172543412722,H1C 9E0,2018/5/12,399141.0343365118
3,294.7695413276416,H5Z 2G1,2017/8/22,403155.6204681925
3,299.8476767680909,H2Q 9P5,2019/7/13,396933.2793774055
3,300.6685748636023,H3D 0L0,2019/9/15,420333.4436003953
4,301.6515090227359,H8H 3E8,2020/2/23,377550.372606994
3,299.5027712174666,H6I 7B5,2020/9/3,418995.4279169281
5,297.82690388637207,H9J 6S1,2019/5/8,370003.172870674
4,298.31084986349555,H6O 8O4,2018/6/11,396604.08526689414
5,303.82713966010783,H6S 6T9,2017/7/24,414830.32531613717
5,303.14639413699985,H0A 6Z1,2018/4/13,402541.6500482821
3,294.9366546854348,H0F 4S7,2020/6/22,351257.9423993109
4,303.92252054412455,H6I 1X3,2018/4/14,423911.7525883364
5,300.08436476893377,H7X 8Z1,2017/11/2,389160.4821112379
3,303.1408728187156,H2O 2J9,2020/2/15,380615.07187658024
3,306.7445569845865,H3Z 2W6,2020/7/18,407372.5558386362
5,303.1147051760538,H3R 1X7,2017/7/22,391832.8385624993
3,301.36009630870655,H0B 9Z5,2020/11/14,392672.0632415284
3,298.62458103353407,H5Z 6N8,2017/4/11,399048.5706456382
5,293.1947710282355,H6J 3H4,2020/5/25,408209.3060128568
3,299.1300004961278,H5J 7V3,2018/1/1,425353.0108210375
5,301.4285878858947,H0S 0U7,2018/11/20,382307.576584726
5,294.79153287470257,H7K 7E5,2017/3/1,408423.1310397978
4,304.01248367242283,H0W 9T3,2019/7/2,369960.79895522
3,300.96377199581417,H7Z 6Y8,2020/2/23,387078.9515926907
3,300.4182130959001,H3A 7P8,2020/6/22,401708.1788422565
3,302.9950673958749,H2L 5U5,2017/5/5,395780.13136973424
3,302.0063409719187,H6C 7N8,2017/7/13,414749.028176781
4,298.48303328370923,H8Z 1I2,2018/8/20,401512.3104641254
3,296.65397977758266,H4S 8I7,2020/6/27,416097.7858763506
3,299.8159496714189,H4L 4J5,2018/1/11,414438.27871140937
4,298.0136642990489,H3Y 6F4,2018/9/6,405442.5829602004
4,298.87701663810674,H6J 2D3,2018/8/16,398855.63438820443
5,299.2215848158255,H9Q 7U0,2019/8/5,393099.89227921324
4,297.61423465030134,H8M 4Y1,2020/7/16,379933.46893121273
3,295.01429638800596,H1Q 0E8,2017/2/19,422551.07257920236
3,300.33166537150987,H1F 8I8,2017/1/15,394856.62224758667
3,300.2443499122287,H6P 8M8,2020/10/13,400974.1692031411
5,299.4689523705528,H2Y 1L9,2018/6/7,402351.4642609037
5,297.2554370962333,H6P 5P9,2017/7/2,375606.06952859234
5,293.92215060160845,H7Q 3W3,2020/7/10,429027.5319494934
5,299.4823208647269,H5F 9E4,2019/1/25,392153.22266153176
4,299.7711450411784,H3Y 0H7,2019/11/17,386354.45304341684
4,302.67376651104576,H5W 7P6,2019/6/9,395471.2279268014
3,299.4379501359403,H5S 4F4,2019/1/7,407331.1492334095
3,300.12269014296425,H9A 6H6,2018/10/11,435344.2504541196
4,298.32222524511354,H0A 3T6,2019/1/21,406604.10156729
4,293.16355167282995,H0U 6F3,2020/9/23,404235.1689709139
4,296.15135283585,H0A 2J5,2019/4/21,354514.7012857027
4,294.46874493140706,H4C 9S1,2020/1/11,406460.5587040649
4,301.9353107381673,H7A 8S4,2018/6/5,412033.5579137854
5,292.9889526335388,H7S 8C4,2018/5/24,410862.23600044625
5,299.0921698376786,H2B 6K3,2019/1/3,371619.30057068437
4,300.7347613952791,H8F 3T5,2018/10/20,382281.94152360153
4,301.67230551068917,H3V 6M6,2019/5/12,391685.3030287037
3,299.0734978677412,H8P 8S9,2017/4/25,380699.7668345062
5,301.8935954739617,H6E 7H6,2019/3/27,415096.0864599005
5,296.7406318927993,H0M 0V1,2017/1/7,379755.36447773007
5,300.01931806336233,H4Z 0K5,2017/1/1,369388.35015766975
3,299.93238084804574,H9C 6W3,2017/1/18,421552.49482410785
5,300.76323035715075,H5C 2O6,2020/11/16,413940.3487212895
3,298.99729085345314,H7W 4K5,2019/6/27,412471.71692556224
4,305.7455268712401,H1S 1E0,2019/2/13,367446.0713042638
5,292.1324876613127,H0R 0B0,2020/9/25,374460.13699816423
4,304.4742256623244,H5L 0Y7,2019/4/13,396008.89207565755
4,296.6298626938036,H6E 7Y6,2017/6/11,399267.68856723176
5,303.18374505974117,H6K 2A2,2018/3/24,392358.10376215464
4,301.7536285659136,H3K 7S5,2019/8/15,378559.66433680186
5,302.2380595406736,H1D 6O7,2018/11/8,382387.5497602931
3,300.32452357416616,H9G 7T5,2018/7/13,370333.8662687583
5,296.28407135670767,H9U 5V7,2018/2/5,411214.367939189
3,299.79501096565525,H0Z 0T8,2017/8/8,393511.8111423384
3,302.9858427823675,H3V 4Y7,2017/6/25,401261.10700891836
4,299.0858611170853,H3C 3P1,2018/6/19,423769.9508609203
5,298.8377453872198,H7J 3L8,2020/11/6,421958.2062029386
3,294.8274409655778,H1L 7I4,2020/2/8,407213.3847839787
5,294.05502509468056,H9X 7I1,2018/3/7,378526.11174560187
4,305.3939336638897,H5O 3S1,2018/9/17,390793.0584594412
3,300.31806657652396,H3M 2A5,2019/1/26,391110.7715342237
4,307.53199755892314,H4O 6F6,2020/5/13,394857.96803655557
3,302.52531003412713,H0I 9J7,2019/8/3,413724.4545459952
3,299.2783049778366,H0E 7V9,2019/6/10,399835.03886749037
4,304.8004088569502,H5Y 1U0,2020/1/7,394564.0385566611
3,298.1943059173293,H2V 9H5,2020/3/18,368725.88042120787
3,299.6792213061331,H1J 7L1,2019/11/2,430994.4839596694
3,301.58408019207155,H8C 9J9,2017/1/10,407611.72504181333
5,299.8317425767513,H8L 3J1,2019/4/25,420509.76682843245
3,298.06820531501177,H8G 3B3,2018/1/16,355285.7799440101
4,304.1362276309798,H0C 5Q1,2018/5/13,411853.8033356379
5,303.66496330576285,H1N 9S5,2017/9/24,402676.3708006831
4,301.9959660454196,H8W 0U5,2019/3/19,361158.3646227764
5,300.50667820489673,H5S 0R3,2018/1/15,411773.649750608
4,297.7734017390023,H1A 5U7,2019/5/25,389703.2491702223
5,298.8783028171343,H0W 7X4,2019/7/16,406194.49939886946
3,300.06652637181134,H7I 4W4,2018/1/17,407384.6770893709
4,297.4181051793152,H7D 8I8,2019/8/25,411992.2479124434
4,297.3327959789958,H4R 6W0,2018/3/19,386940.61314175
3,305.51255788176593,H4K 8G3,2019/11/14,398767.2476171344
5,297.6032674622175,H4Y 2L0,2017/3/7,363831.7071614736
3,299.7955455315994,H4P 9E7,2019/3/17,396285.5054611858
5,297.65085977788794,H1D 1L6,2020/7/13,403495.7928429904
4,301.0619487180205,H6C 2A0,2020/11/3,393721.0684593734
4,299.9915399062163,H4N 5W7,2020/8/1,360973.79741970013
3,300.4688747627811,H7P 9U3,2020/2/16,414097.17513467354
5,298.3861735200383,H9W 4B0,2018/1/6,374750.2807545657
5,297.1324195059661,H3D 4B3,2017/9/14,384858.9512812531
4,299.4606217991478,H5N 3K1,2017/8/14,368293.9220172661
5,302.0825905709628,H7X 9K6,2020/1/18,398949.00090206997
3,299.2949182664648,H9E 8C5,2019/2/4,416491.6435245801
5,300.21017195707583,H2P 8F0,2019/2/22,378517.09423400596
5,297.47486636339,H1P 5O5,2020/1/17,398471.88919304276
3,297.69045695654,H1C 1M4,2018/9/8,401444.26286013704
5,301.01423014656865,H3P 3A4,2020/3/23,425614.6330204514
3,299.301482800406,H3Q 1B9,2019/10/26,387184.39784376463
4,303.97540388378536,H2B 7B1,2018/8/2,390133.6300350004
4,296.409047558623,H7E 5B0,2020/6/17,377146.83823290403
4,292.882832426734,H1L 0J1,2020/5/11,371177.7552932474
4,302.00837072990447,H0G 1F3,2019/8/15,391036.2801415562
3,303.07741625017144,H3T 7T5,2018/7/27,414395.24432009936
4,296.42688886747095,H8F 8U9,2020/11/6,414035.37180041056
3,300.46566253869395,H4U 5H3,2020/3/2,388017.28214844863
3,298.7734703152011,H2W 4Q5,2018/1/3,409897.2575258343
4,303.37864108006977,H6X 9C8,2020/11/6,380098.20114025305
5,303.90486298410883,H2U 6R7,2019/9/18,413373.499879287
5,302.5316821295617,H1E 0G9,2019/10/25,371690.75552371057
3,297.16495593719594,H5C 0F4,2019/11/25,401052.15355563146
4,298.01841455167676,H6V 8F3,2019/2/19,408557.3214351312
5,299.54664154296887,H6W 3L9,2020/11/23,398470.78097500565
3,297.2753052050975,H3H 0H9,2019/8/10,385294.4148400627
3,299.0639616177527,H3Z 8I5,2020/5/2,427842.3232373497
5,301.0695081284396,H8Y 0U8,2018/8/23,405042.9649839635
4,301.25655014112164,H0U 6Y0,2018/6/13,430373.1282404937
4,303.5409543820928,H1D 8Q9,2019/6/22,404598.5407755153
4,303.1911074157128,H8D 1N8,2018/8/17,376732.4607514411
5,292.6028507801194,H3L 2H4,2017/11/16,415183.2613539698
4,300.5296446260916,H1B 4F7,2017/4/5,385679.889417344
5,296.4977558407467,H1R 7E1,2020/7/17,401666.528914774
3,300.97047640598396,H2L 2N0,2017/4/14,399078.5849151863
3,298.846455501359,H6Z 2K1,2020/6/14,402221.6067816472
3,298.2789355078697,H9O 9T6,2020/1/16,389601.01566916774
3,301.7653929887866,H7B 3N4,2019/7/10,415336.9893000712
3,301.6026688355404,H2N 1S7,2019/1/9,420666.27281616896
4,306.41359650433316,H7L 9V5,2020/2/2,402679.6610707278
5,297.720888654904,H1N 2D6,2020/10/17,419041.86394192337
5,301.68349263587083,H1B 9W4,2017/4/18,379907.94712311856
5,301.8368037768575,H1Z 2B4,2019/9/18,417550.61953202536
5,303.55702825768384,H2N 6T3,2020/3/7,404660.72736752074
5,300.78124503058194,H2C 1J0,2020/6/14,407485.63477216725
4,297.97410582599736,H2P 3W9,2019/8/13,413627.38296923705
5,299.3122811212948,H0X 3Q2,2019/7/1,383993.4383018164
3,295.5649628844979,H2H 2P6,2020/11/14,395413.90885370167
4,305.1734097169176,H1L 4T5,2018/9/2,391611.58402897173
3,303.8810397070985,H8Z 3G7,2018/8/10,424860.17198836704
5,295.1002116813527,H6B 5Z0,2017/6/22,413435.2470439387
3,298.6881806073518,H7V 6P7,2019/1/24,379011.2177571801
4,299.782053842302,H0L 5N2,2020/5/3,384547.53537378
4,300.35860964282324,H2H 2K5,2019/2/24,422352.0717138979
5,298.2951955026775,H4C 5B3,2020/10/23,388928.2245744057
3,302.5317329472707,H9C 4N2,2020/7/2,396493.7819041206
3,297.7034195823688,H4R 2X2,2017/7/2,422627.74084882473
5,301.5063132618277,H8J 2C1,2019/11/16,403666.436000762
3,299.4030489342811,H8F 6X0,2020/10/24,356644.61748999363
4,292.72638943267106,H1C 5C0,2017/2/21,388087.45958918735
5,300.06231279277335,H6W 7T8,2017/10/23,379926.8226098747
3,302.48380130168476,H0R 2K9,2019/7/22,366996.0918877378
5,301.44237212150284,H7C 4A3,2019/11/7,395850.6461256301
4,301.709341525931,H2Q 5I9,2019/8/20,425350.59964619216
3,298.2767097980609,H0W 9M4,2018/3/18,414560.1733742426
4,292.85970202394213,H5W 4H7,2017/4/25,373806.3030287466
3,305.89174685763663,H1P 6L2,2020/2/26,381465.02879756485
3,297.60646926024117,H2T 1Q7,2017/2/17,370163.6524501507
5,305.5279855805824,H0K 6S0,2018/9/9,387759.76896003814
5,303.1806670642704,H4M 1Y1,2017/1/15,413504.02902971575
5,299.42255425741365,H2D 8J1,2018/11/3,403176.37493361864
5,299.0624676033989,H4G 2S7,2018/4/21,415467.11583247257
3,300.38920947794645,H2P 2R6,2020/4/9,396813.52553162223
4,301.8454548583535,H6X 8S8,2017/4/13,422769.85069660743
4,304.6885659957516,H3F 2E4,2018/9/12,416302.0754588746
5,305.7819523037378,H4V 8I4,2017/4/19,431464.3668271148
3,299.15543614443953,H0J 9O1,2017/5/20,360430.08358736197
3,294.9850701626265,H4Q 5E0,2020/7/12,405282.78930711
4,298.61425496837506,H2B 7O2,2020/6/17,396038.773498778
5,302.078493666158,H7M 6N6,2019/8/8,418815.145134322
4,302.8979868221516,H6C 4B0,2019/2/9,404066.3577032023
5,302.4497340848857,H8X 4I2,2019/7/21,375662.411684898
4,295.7520810090346,H1J 6T0,2017/7/3,412833.7699596968
5,299.0606548964518,H1B 0D9,2020/4/6,399887.096109648
3,295.94420613643007,H6S 9A0,2018/8/10,432706.1516351775
5,299.85604789926265,H1Y 0S4,2019/3/21,395306.7399564065
4,304.54729331067944,H7B 6V8,2020/6/13,389020.63212716527
4,298.35246224777416,H6R 0Z8,2020/3/4,417034.29293475527
5,301.6503173518345,H5W 8O1,2020/5/19,380870.2281514934
5,298.1321827073581,H6Y 7Q4,2020/5/15,414332.8295571423
3,294.65187607960036,H9S 1Q3,2020/6/27,379553.21314419043
5,297.51098918976214,H6M 2P7,2019/1/18,416947.31430403556
4,299.49401379417174,H5D 2F7,2019/10/5,373967.1982504658
3,296.98572326699787,H3H 0D8,2017/5/5,377111.2060170357
3,300.7629159969913,H4Z 6H3,2019/7/19,389376.9751136542
3,304.6000457817821,H4N 1Y7,2018/1/27,364195.6487538122
4,299.31358135097076,H4I 7U9,2018/7/6,426212.4808962404
5,304.4814819314343,H6M 1J6,2018/4/6,384294.7483918795
5,300.6218973001624,H7J 6V5,2019/8/5,378679.0193108305
3,296.15179674775493,H8D 4K1,2018/1/16,398260.1810228876
5,298.8645225638711,H3G 7T3,2020/8/8,415907.93378184194
3,299.41794419355847,H5W 8Q6,2018/9/17,436356.2297367395
3,301.58887286563805,H7X 5J1,2017/9/3,379678.870535478
5,299.4416447609935,H6S 9Z8,2019/8/11,386083.71914576786
4,299.95523151403637,H6T 2J1,2019/2/1,405248.6882118174
5,296.14007733185394,H1V 7S0,2020/8/13,394343.9391432379
5,297.51898045163637,H8T 7W1,2017/3/14,398144.08587659517
5,297.50508542750174,H8M 5R7,2019/7/25,410610.6769108638
3,299.5865412351227,H7J 2M8,2017/10/24,415167.414315791
5,302.5544769448845,H4L 4X8,2019/4/15,378942.1717410618
3,299.8872671256648,H4H 3J1,2018/9/26,406275.9239833354
4,299.8902981979967,H4C 3N0,2020/5/11,426448.0750596443
4,302.18811590819905,H4T 5O6,2018/1/18,430451.70228442515
4,299.08563143358185,H5J 4T2,2018/3/8,428587.69733034953
3,299.283222932254,H2Q 3X3,2018/9/6,354346.5256881209
5,297.86195747475733,H1F 9B4,2020/8/15,387426.1806451499
4,299.5496556700388,H9X 0P9,2020/1/7,364735.6082033521
3,304.78094022360574,H9Y 9C4,2020/4/2,407796.4541894906
4,301.0661525414329,H9V 6P3,2018/5/11,395624.81073965324
5,302.09154296346514,H0I 4R3,2019/8/21,405630.71947099763
5,298.52919333409426,H5O 1C9,2019/9/8,389394.9008500217
5,296.49896693885626,H8X 4I4,2018/1/5,373485.59781042783
4,302.8704392066695,H3I 8J4,2017/7/11,353480.0757995412
4,300.12103795789534,H9M 2G5,2017/11/6,404661.5302064128
5,302.69528321684487,H7M 7K4,2017/3/13,372481.80101417215
5,301.7534261617081,H7G 5J1,2018/3/20,398226.8794290496
5,306.14551625570033,H7D 5N1,2019/4/24,379993.15810438665
5,295.873173647224,H4J 5U2,2017/9/15,373396.44859025074
4,299.2067246191933,H3X 2R5,2020/6/14,398325.8015179338
5,302.9987992957021,H8A 2T4,2018/7/26,417092.8326196328
3,305.7325951238909,H6H 1H3,2017/8/9,443049.89206937246
4,300.03064750029273,H6Y 2Y7,2020/7/4,389600.0343949849
4,299.3241785051528,H1L 1U4,2019/6/1,406016.7372178688
4,294.6042462802576,H4G 1O2,2020/10/2,384480.00671486655
3,300.31063256385016,H4A 3P4,2018/4/11,429978.86694317317
5,295.781672798424,H8S 6S3,2018/5/4,400742.05100504815
5,296.58622117806715,H3W 0B0,2020/3/15,406445.8566899789
3,301.09900768292863,H9I 6F4,2017/6/10,355060.011937771
5,300.0162812119355,H5U 1E5,2019/5/23,384497.3672437533
4,304.8111166717444,H8A 2I3,2017/4/6,375461.4830530204
4,299.27883333497954,H1G 6A9,2020/5/23,399207.26378414594
3,301.90368573841965,H1I 9F1,2020/8/5,406034.61593299074
3,302.8662794292206,H0S 3J7,2020/11/16,422471.2356225751
5,300.2481318739008,H6N 3V0,2018/4/4,419474.5685146223
5,294.49569942780835,H2S 7Z3,2019/9/11,398838.205305097
5,297.36355697788105,H0E 2Q9,2020/8/27,412744.59579609375
3,301.7782134049926,H0H 5R2,2020/10/9,415355.63420133776
4,305.98493367113093,H2D 8Y9,2020/10/22,429827.5461555301
5,299.05472060426683,H5X 8D5,2018/2/17,391648.96712437994
4,306.7696716359655,H4Q 5F8,2019/8/2,410473.8205805814
5,298.51468991567833,H9O 1W2,2018/7/16,389312.6960743755
3,299.0255835119611,H7I 5R4,2017/1/18,389150.59946506395
3,300.2650215201832,H7W 8F4,2018/8/21,372611.0921136255
3,299.38340391342047,H9G 0I2,2018/7/4,395232.99889512203
3,296.2490719860272,H6V 3S7,2019/5/27,417735.47115599184
4,308.763919905933,H2D 5O8,2019/10/16,382364.11829783797
3,302.58783924664397,H3Z 2A4,2017/4/13,388010.9541923796
5,298.3725401822126,H1N 7M0,2020/7/26,377654.0415559106
3,296.63925348380474,H0U 3E3,2018/11/10,414836.5596318855
4,298.39050991272154,H2I 6F8,2020/10/21,411358.3551041998
3,300.53212977481945,H2W 5X5,2017/10/23,408746.11350007466
3,302.3776829420211,H8Q 1Z1,2017/6/13,408821.20570081956
3,295.65975879309934,H2X 5K1,2018/5/23,404142.53831911256
3,304.55468053118994,H7A 4K8,2020/5/18,429660.544157063
5,297.8370613251839,H3S 3R3,2018/2/2,418297.846742113
3,304.4205548366065,H8A 7Y0,2017/11/11,381790.8312752513
5,300.41566258229585,H1I 0P9,2017/1/16,405309.88320665876
4,301.49275894626953,H6Z 6R1,2018/4/8,429153.3807616704
4,301.67165563544523,H2B 9W3,2019/8/18,416069.1583944629
4,300.0280004071701,H3R 3U8,2020/6/15,425609.8142520024
5,301.3665606428686,H1A 4S0,2017/6/7,402821.97399531066
3,300.41700747717573,H4Z 9L9,2019/11/6,395403.605805049
5,299.27617207190025,H6W 9G7,2020/11/16,401393.0518295607
5,300.33248743334156,H4V 6F6,2020/11/26,415345.0796381546
5,293.5794479154122,H4R 9J0,2019/11/8,435716.71810893435
3,296.97952259826894,H8G 2I5,2019/7/9,403188.7436701911
3,298.5739121697953,H8Z 2S2,2017/3/9,427119.21426953265
4,296.9891307040496,H4K 7D2,2019/5/19,359350.5463215605
3,297.9271446391382,H1I 7R2,2017/5/2,390380.7811236693
3,295.05720599301867,H2U 4Z9,2020/5/1,400247.22012125317
4,302.6905143098955,H0N 5S6,2019/3/19,354653.2841712754
4,298.75053624947475,H9Y 2I2,2018/4/2,386126.3797010647
3,304.0892678583568,H4W 1A2,2019/5/27,405976.27588249254
3,301.09506216837195,H0U 4Z1,2020/5/4,424462.6841318081
3,305.8855398034132,H9R 6H8,2018/1/4,425003.3658222536
3,297.32830883639326,H5X 2D0,2019/9/2,445499.41994102515
4,296.97194867046505,H8U 7N8,2019/1/2,412645.8056175185
5,298.53375937631637,H3R 2E0,2017/4/21,392542.8913309296
4,299.73069892720105,H0N 6I6,2018/2/12,444480.69994386256
3,301.28388041934636,H2A 2X9,2017/9/6,400334.4808729554
3,302.142699634324,H8G 8S9,2017/6/5,420833.1610029225
5,299.82215983602464,H6Q 4E2,2019/9/3,362458.62921523314
4,301.5023358854896,H1Z 2H9,2020/10/7,383305.69190367643
5,298.7691589341074,H5O 3Q3,2018/3/20,407523.99729137344
4,298.30180308443977,H0Q 9C7,2018/11/15,395539.59147311584
4,299.88777690038415,H2N 4J1,2018/6/26,394200.4302879769
4,300.96257357388583,H5K 2Z2,2020/3/26,370871.2488335091
4,301.8978020268819,H8N 7K4,2019/3/22,422757.0167421502
5,300.2262216869756,H7B 9X4,2020/4/11,408747.34627646446
3,295.7199316637408,H2M 1T6,2018/7/14,380000.99013694644
3,301.47916702984486,H2J 7C0,2019/9/1,397524.0151789578
4,299.67501378886726,H7J 0S9,2020/11/27,418772.14670817775
4,295.4077328283905,H7Q 9L4,2019/8/21,419359.573818129
4,298.0607678232292,H5J 8M2,2020/3/4,408702.58857867273
4,301.7509932042754,H0G 2P0,2017/2/8,395946.3259667382
5,302.620888332198,H5H 9F5,2020/9/9,413938.6309957637
5,299.074573760601,H5T 8F4,2018/4/18,431076.74244717316
5,303.2290554429263,H5H 5I0,2017/2/19,377800.47229474847
4,302.86175281101794,H9C 5S1,2019/3/19,405162.6923382885
4,295.18730812095623,H4C 8N6,2017/2/24,401355.984910863
5,299.45903672438726,H0V 5J8,2018/7/12,377941.2685687638
4,296.4991990656188,H7D 3Y6,2017/6/13,417787.00920595275
4,306.21238560733815,H6Y 7Y1,2018/11/16,406823.6469754666
3,300.22760196614746,H7G 3K9,2019/1/7,375891.2152322807
5,299.8585671202578,H1Y 2R2,2020/11/7,430443.2264193355
5,294.1193668425381,H9L 9E7,2017/7/16,396064.2161447433
4,301.4931367249274,H8V 7A0,2019/6/10,391424.01769764384
5,297.7890097842819,H9F 7K6,2020/3/27,404872.29621608433
5,303.94468357712583,H4O 2V7,2018/9/11,429623.7455142503
3,302.54365802970705,H1G 8L2,2019/5/19,408187.9088168539
3,297.30747359351267,H4E 9O6,2020/6/11,393478.5350007401
5,299.4055780047578,H9F 4W6,2018/8/18,398523.3840930935
5,300.2823391510349,H6G 2R6,2017/3/19,380568.7204524269
3,302.53867276841356,H9H 5K6,2019/6/27,402736.231895177
5,298.46979251068615,H4T 3I7,2017/9/2,386798.6478217738
5,297.2339976469973,H1G 5V3,2019/4/26,375276.8616532053
5,303.15508703663477,H5P 8X5,2019/8/2,409278.5397232123
5,298.78095087940574,H9E 8C3,2017/6/17,425004.2149511524
5,298.0111835309097,H0M 6K4,2018/3/7,382467.5967912548
3,297.9142933493573,H3P 9N0,2018/10/20,405236.7788579389
3,298.4932897343304,H5P 7Q5,2018/8/10,380005.70733734325
5,303.6786123194244,H3K 7D9,2020/6/20,403470.8721723207
4,300.94490752773476,H0P 1S5,2018/6/26,353840.5483723192
4,302.65745853679005,H7X 3K4,2017/2/5,418205.7122794496
3,295.49883645847126,H3R 1J2,2020/8/9,393644.898253826
5,297.01489833936466,H9T 0D9,2018/8/14,407501.4998174816
4,300.0752580305768,H7B 2A1,2019/3/5,416548.86657774536
3,303.9594916866848,H7D 3A9,2018/6/13,363744.13281782693
5,302.6259468730025,H2J 9K4,2020/10/26,388573.74562104576
4,304.07001015067647,H5S 6S2,2018/1/1,399378.0868416118
4,299.3323684252286,H2Q 5W5,2019/8/22,420013.25602076104
3,298.40686850724626,H1L 9W2,2018/7/26,379525.24767736846
4,293.4125356471415,H2B 7M1,2017/5/8,382517.12406428775
4,298.60866011474144,H0W 7G4,2020/10/25,412024.6145393366
3,296.38749536430777,H2H 1L2,2019/1/18,378888.91789827356
3,305.87474931299505,H1V 9E1,2018/10/10,379064.5975834625
5,299.5168037652797,H3J 4J1,2020/5/15,449849.51531375555
4,300.25460546212105,H9I 7I6,2017/11/22,378814.6286631395
5,303.2217917606439,H1Y 1P7,2017/3/17,414566.3914761098
3,300.7267013179376,H0Q 2D9,2019/7/21,368652.33490771195
4,300.9426018608724,H6T 2D6,2017/6/27,390071.8420458585
3,300.0115132665062,H9N 6W7,2020/8/21,374090.9901367425
3,299.8598638375103,H1A 9Y4,2019/2/13,448192.8386498924
5,300.3117373747294,H7O 6N8,2020/3/11,365448.5176976273
4,298.1217648355441,H3N 8V8,2019/2/11,376920.0208212129
5,295.9183147825599,H0H 8C9,2018/8/2,418827.32413003454
5,302.57512242859804,H8L 0Q5,2018/7/4,389371.8915822177
5,302.7468634882302,H5J 8L4,2020/5/14,371681.6398822632
5,302.3291625892985,H2P 7Q4,2019/3/11,357030.63372157887
3,293.95550138350444,H3L 1G3,2020/4/24,366440.46509608993
3,292.92171191703727,H9U 6Q3,2018/6/25,373756.19132828014
4,302.24038328694985,H6U 4Y4,2017/11/26,393620.84144208377
3,301.4426404016982,H1X 0K4,2020/3/25,372185.6874250329
3,298.46527807203546,H1P 4J7,2018/5/19,374487.9322017275
3,298.7719187738192,H6I 5Q2,2017/2/12,393088.6691772154
4,301.6991159949562,H4F 1M0,2020/11/1,399584.4313586991
4,294.901280484811,H0E 5G7,2017/3/21,375042.47367227776
5,304.8389178071887,H2P 9H4,2019/11/5,452447.2064371765
3,299.30249438158285,H6U 0I0,2019/4/19,389739.3950864129
4,305.1031959071875,H8V 2J7,2018/8/22,443926.3536305753
5,299.448338549496,H6I 7E0,2018/6/5,431003.08406014566
3,294.5146363476127,H8Y 7W9,2017/10/8,399661.1269453143
5,304.46487887011966,H6Q 2E1,2020/8/20,391834.34501462744
5,300.0602844189868,H9V 6V1,2019/3/2,434254.6287456594
3,301.1679532742507,H5R 0J1,2019/7/17,402476.7743092365
5,301.4273301726834,H4K 4U3,2017/11/17,382492.5354484721
3,303.05313240509395,H8P 0K9,2019/3/1,386334.8337400405
4,306.56340664692834,H5O 6T6,2019/7/5,418680.94947018445
5,298.63374049633023,H6Q 6R0,2017/5/22,402741.869226259
4,300.1092484190512,H5U 6S7,2017/7/2,387424.8830492314
3,300.34328430770256,H0H 4A6,2017/4/17,408013.72870355035
4,300.5445150524985,H2C 0E0,2019/10/16,397718.35053367174
5,295.9521966154212,H5G 7D9,2020/2/5,390898.45009563555
